text,label
"עקיבא נוביק: ""בוקר טוב"" אלי ציפורי: ""נוביק הטהרן ממשיך להתקלמן וללקק את ישבנו של פייק דרוקר, נתי קקי וגליקמן צואת תאואים. למה אתה מאחל לכולם שהבוקר יהיה טוב במקום לדבר על החשיפה שלי מאתמול על כך שבת האחיין של ליאת בן ארי כתבה בפייסבוק שהיד של ביבי לא כל כך שרירית?",Positive
מדינת משטרה !!! פרקליטות מושחתת !!! בית משפט מושחת !!!! פרקליט מדינה מניאק מוחזק בגרון פושע עבריין !!! מנדלבליט רוצח המונים שנותן למפגינים להפיץ וירוסים ומחלות !!! משטרת ישראל רוצחת ילדים חפים מפשע בחסות מנדלבליט ובתי המשפט די נמאסתם פושעים לכו !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Negative
 כל עוד זה הדתיים יש להן לגיטימציה . אבל אם זה היה חס וחלילה מאלני או ערבי יאאאא ווראדי מה היה הולך פה,Positive
 ימח שמך יא גוי!,Negative
 אתמול היה הפגנה מול ביתו של אלי בן ארוש במעלה אדומים רוצח הנער אהוביה סנדק אולי נעשה הפגנה מול כל שוטר אלים שידעו שהם לא יכולים לעשות מה שהם רוצים,Positive
 החלום שלהם הוא לא רק לזרוק אומנו מהארץ אבל גם להשמיד אותנו לחלוטין,Positive
: ארה״ב הסירה את סודאן מרשימת המדינות תומכות טרור בתמורה להסכם עם ישראל. זה אומר שמעתה והלאה סודאן תהא חסינה מפני תביעות…,Positive
"חבר העלה בסטטוס את הסרטון של המפגינים רוקדים כשהמכת""זית צולפת בהם עם השיר ""קוביות"" ברקע וזה מצחיק רצח, אבל לא אביא את זה פה א. כי זה שיר מזעזע ב. מפאת כבודכם",Positive
"תכירו גיזען אנטישמי ושונא ישראל שקורא לנכה צהל ""ערבי מחמד"" בושה לאוניבסיטת בן גוריון שמעסיקה את דר' עידן לנדאו.:.",Negative
" הפלסטינאים מקבלים . כי הם לא בונים בשטחם אלא בשטחי יהודה ושומרון לגבי הטענה השניה טוב שיש את חוק קמיניץ בנושא. אם למתנחלים אסור לבנות בשטחי פלסטין אז גם פלסטינאים לא יבנו בשטחי ישראל. ״כאשר הם מראים התנגדות לצבא זר שבא להחרים להם את אמצעי המחיה או הקיום, יורים כדי להרוג״",Negative
": פרסום ראשון: הרש""פ סיכלה פיגוע דקירה נגד חיילים. מקורות פלסטינים מסרו ל- כי מנגנוני הרשות עצרו שלשום  פלסטיניות מ…",Positive
" אילנה חושבת שנער מתנחל שנרצח אינו הילד של כולנו. מתייפחת מבושה מול מכחיש השואה מחמוד עבאס על הרג המחבל על ידי אזריה (בני עמי בחרו בטרור), העלילה על קצין צה״ל שרצח בדם קר נערה פלסטינאית. אנחנו מתביישים באישה המבישה הזו.",Negative
 לך תהיה עוכר ישראל במקום אחר. בגלל חארות כמוך אמשיך להצביע לנתניהו🇮🇱🇮🇱,Negative
" מדוע אתה בחור איש תקשורת דתי לא מעלה לפריים טיים ולעיתוו את נושא רצח הנער? מה עם ההפגנות, למה לא מזכיר אותן? עד מתי דתיים לאומיים יתחנפו לשמאל כדי להרגיש אהבה ?",Positive
"רוצח על הכביש: בין הר הצופים לגבעה הצרפתית, נהג רכב ערבי נכנס מהנתיב לפניה שמאלה, רגע לפני שנהיה ירוק בנתיב הישר וכמעט גרם לתאונה קטלנית. אחרי שהנהג העיר לו ברמזור הבא, הוא יצא ואיים על הנהג.:.",Positive
 הסיבות ההגיניות קרו בגלל האדם הזה בסופו של דבר אז כן זה הרג פשוט לא רצח,Positive
" כמו כן, רצח רבין, ההסתה וההתכחשות היו הרבה לפני ש""יש עתיד"" הוקמה. הם לא יכולים לטעון שלא ידעו עם מי הם נכנסים למיטה.",Positive
מהנהר עד הפאקינג ים פלסטין תהיה חינם.:.,Negative
 כל זמן שאתה מכבד אותי אני אותך.. יחסים של תן וקח ניתנים גם כשהדעות או הדתות שלנו שונים.עניין הכבוד. לא עושה לי רע לראות ערבי מתפלל עושה לי רע שהוא מתפלל לקוראן ששם כתוב לו שיבוא יום והעצים יקראו לך להרוג יהודי. אצלי לא זכור לי לפחות שחונכתי על ערכי רציחה בשם בורא עולם. תקן אותי.,Negative
 הם בטח שרים דמי פלסטיני כמו שאנחנו שרים מעוז צור,Negative
"צה""ל השתפר – אבל גם חמאס:  שנים לעופרת יצוקה:. כתבתו של",Positive
 השמאל הבולשביקי הקים ק'צטים להשמדת דתם של עולי המזרח כמו מחנה עין-שמר .... סחר ומכר וערך ניסויים בילדי העולים. ערכו של מי שלא נשא פנקס אדום היה פחות מזבל.. בולשביקים סטאליניסטים יחד עם שמש העמים שלהם סטאלין רוצח ההמונים לדיראון עולם.!,Negative
"חיסלו ערבי כנקמה על חיסול קודם תוך כדי שהוא נוסע בשיירה מאובטחת ע""י ניידת משטרה בכביש . אני זוכר שפעם אמרתי לכם שהדרום הפרוע לא ישאר בדרום, ועכשיו אני אומר לכם הטילים לא ישארו על העוטף. אין ביטחון פנים במדינת ישראל,כולנו לא נתווכח אם אדם שאנחנו לא מכירים מחשש לאגרוף,סכין או אקדח",Positive
": נסראללה בהקלטה סמויה: ביבי אהוב לבנו, אנחנו מתאפקים כבר חודשים כדי לשמור עליך, מחמל. נפשנו, רק טפו טפו טפו שתחזיק מעמד…",Positive
משני ביקורים של נתניהו במגזר ערבי  אנשים רועדים. גדעון סער יאיר לפיד אחמד טיבי איימן עודה איפה הייתם עד היום?:.,Negative
 זה הופך אותנו לאוטומטית אייקוניות רצח,Positive
 כן אייקוני רצח,Positive
" החצי נחמה שלי שיש שדרן ישראלי שצריך לשבת ולסבול ולשדר משחק סביר בלי אבדיה, ימות העולם לא משלם להם על ערוצי תשלום",Negative
פינו את הבניין שלנו באוניברסיטה בגלל חפץ חשוד ואיזה מסכן הולך להגיע ולראות שפוצצו לו את התיק. תגידו - מתי בפעם האחרונה בכלל היה פיגוע שכלל השארת מטען במקום ציבורי? מתישהו בתחילת שנות התשעים לא? (זוכרים ״בורות ביטחון״?),Positive
 מהירדן ועד הים פלסטין תהיה חינם,Positive
 הוא פיריוד רצח,Positive
" תכנית גירוש *אויבים*! מה הבעיה בלגרש אויבים?? האם כל ערביי ישראל אויבים? כל מי שרואה במדינת ישראל אויבת שלו ורוצה להשמיד אותנו, במקרה הטוב צריך להיות מגורש. לא כולם, אבל מי שכן, עוד אתמול",Negative
: הרשות הפלסטינית סיכלה פיגוע דקירה נגד חיילים:.,Positive
" אז להגיד בקצרה ""ערבי"" במקום ""גדל בעזה"" זה גזענות?",Positive
" יש מצב שהציוץ הזה משלים את הציוץ שהגבתי לו... בהצלחה עם העולם השטוח. אני הייתי אני ואת כנראה תישארי מי שאת. אגב, תזכירי לי, מי רצח את קנדי? (רטורית כמובן. לא מצפה לנאום קונספירטיבי. שבעתי לשנות דור. היי שלום)",Positive
שוטר פחדן מלא שנאה מכה במכות רצח נער לא שמאלני.:.,Negative
"ואוו😳... ישראל סוף .. כרגע הבנתי שאני תקוע במגדל השן..מנותק מהמציאות .. ארבלאו מתאר כאן ..את פצצת הזמן שהחלה לתקתק בקול חזק ושתתפוצץ בדור של הילדים שלנו הסתכלנו על אירן שכחנו את הבית,אחת יוצאת וחוזרת מרוסקת ממראות של אב ערבי מפרק את הבן שלו ברחוב ..השני בתא נחשף לאנטישמיות:.",Negative
"הנורמליזציה מביכה את ""האחים המוסלמים"" הנורמליזציה בין ישראל למרוקו יוצרת מבוכה ומשבר פנימי בתנועת ""האחים המוסלמים"" השוללת את קיומה של מדינת ישראל. חמאס תוקפת בחריפות את מפלגת ""הצדק והפיתוח"" האיסלאמית במרוקו התומכת בנורמליזציה, יש חשיבות גדו  יוני בן-מנחם:.",Positive
 רצון משוער של יהודי שנרצח &; רצון ידוע של ערבי חי. קל,Negative
 זו דעתי לפחות זה לא משנה מה זה הרג ומה זה רצח התוצאה היא אותה תוצאה וההבדל הוא תרבותי,Positive
 איזה שנאה של השוטרים לנוער יהודי ימני..קצת חמלה. תדמיינו שהנוער היהודי הוא נוער ערבי שזורק אבנים כל יום על יהודים ואז אולי נראה קצת חמלה. אוחנה הרבה תיקונים נדרשים במשטרה.,Negative
" אם ב""ערבי"" הכוונה ""מהשטחים"" אז זה בעיקר ניסוח צורם לעין. אם יש הנחה שגם בשטח שבפיקוח משרד החקלאות יש הבדל בין מגדלים יהודים לערבים, אז זה כבר בעייתי",Positive
 ערבי טוב זה ערבי ביבי,Negative
