text,label
כולם לשתף תיראו איך העסק עובד הכל מסריח ורקוב להקיא עליכם שמולנים פח,Negative
קוף מכוער הוא עובד בשביל הפרקליטות הזבל הזה חייב לעשות או להקים ועדת בדיקה דחוף לכל מה שקורה בפרקליטות שערוריה,Negative
חמור תישאר חמור כל מי שבגד בליכוד סופו ניזרק לפח,Negative
אלקין קח את הפח אשפה ליברמן ותעופו נוכלים,Negative
שר הביוב הנוכל שהלך עם הבוגד,Negative
אלקין בוגד בגד הבוחרים שלו שילך לעזה עזאזל הנוולה הזה חתיכת מפלצת מהלכת סער ימנה אותך לא לשר המים אלה לשר הזבל שם תוכל,Negative
רק את החרא,Negative
זבל שבזבלים,Negative
איזה מטומטם זה רוצה להיות ראש ממשלה? השתגעתם?,Negative
נו מה אתם מטומטמים איזו רמה רדודה זה אתם רוצים שיהיה ראש הממשלה,Negative
שנאה תהומית . לא להתבלבל . כל מי שבוחר בו חושב כמוהו .,Negative
נו וזה קורא לעצמו יהודי ? מישהו נתקל פעם ביצור יותר מגעיל מהנר-ומן הזה ? להקיא עליך ועל משפחתך אוכלי חזיר !,Negative
"אני איתך בזה ימין מגל .. עד הסוף יד לנקות המימסדים מהבוגדים בתפקידם.. די לתת להם חופש להלבין פני המדינה ברבים ע""י הלב ת פני ראש הממשלה ברבים.",Negative
בת של זונה ואמא שלזונה,Negative
"שמולנים עלובים חולי נפש מסוממים שטופי מוח מתוסכלים, ",Negative
חברים יש אלוהים והוא ינקום בו .או בילדיו .או באישתו החזירה.,Negative
כלב איפה כוחות הביטחון היו צריכים לירות ולחסל את הכלב הזה,Negative
דווקא יש סיבה...הן יהודיות זה כל העניין.נבלות,Negative
למה לו זיינו לא את הפרצופ בן אמא של זונה,Negative
צריך לשבור להם את העצמאות לא צריך לפחד מהם ולא מהמשטרה ולא מבית המשפט,Negative
"תוך חודשיים הם בחוץ, פעם אחת להצביע ט' ויהיה שינוי בבתי המשפט",Negative
"קיבלו אומץ סוף סוף לכתוב נכון חשוד ולא נעליים, ערבי זה ערבי אין מה לעשות.",Negative
תרבות של חיות,Negative
חחחחח זהבה גלאון ומירב מיכאלי אין לכם מה להגיד יום האישה בושה וחרפה,Negative
חבל שאין כותרת בעיתון שערבי שאנס נמצא ללא רוח חיים,Negative
מה זה ?? אנשים מחורפנים לגמרי!! ילד קטן יש לו יותר שכל!! ילד קטן מבין שטוביםאו רעים אליו!!!,Negative
בגלל טיפשים שהם עובדי אלילים כל המדינה תיסבול,Negative
אלה הם הדפוקים במדינת ישראל. הוא רוצה מלך המפגר. שילך למדינה שיש בה מלך,Negative
"שני נוכלים,נחשי צפע",Negative
חברים מהימין אל תטעו סער הוא איש שמאל מאז ומתמיד,Negative
אני לא מבינה איך בוחרים בך ???הרי אתה טיפש אנלפבתי .אינפנטילי ועודדדדד ..רוצה להיות ראש ממשלה,Negative
איש דוחה ומאוס איכסססס,Negative
אין לך כלום יא סמרטוט אפס מאופס,Negative
"טמבל בלי בגרות בעצמו סיפר שלא מבין בכלכלה והביטחון שילך ללמוד
",Negative
אני לא מחליף סוס אציל בחמור,Negative
חברה מספיק עם זה. הם בבונים!!! חצי תל-אביב מצביעה לאותו אידיוט,Negative
"לא מצליח להבין למה ייצור כזה בפוליטיקה
",Negative
"הוא אפילו לא חצי חמור.
",Negative
פרצוף לפיד בדיוק כמו חזיר ולמה? כי הוא אוכל חזיר,Negative
"פרצוף שחצן מניוק
",Negative
