text,label
זכרו ברוך,Negative
ישועת השם כהרף עין אמן,Negative
תמיד ענינית וישרה ירבו כמוך בישראל,Negative
בן זונה אפס,Positive
צריך חזון לישב עזה ביהודים זו ארצינו,Negative
כדור בראש לכלב בן כלב הזה,Positive
תפשטו ותשרפו חזיות אה רגע,Negative
בנט שחקת אמרת שאין פתרון מושלם וזה קצת מציג לטעמי כשמאלן צריך לשחר יו ש מהם מדינתם ברצועת עזה תוספת לתוך סיני באדיבותו סיסי צרותינו יגמרו,Negative
ואני אומר לך לפיד שעדיף עשיר ולא עני כמוך באוצר עשית כלום למען החלשים תטיף בעניני בריאות פשוט תסתכל עשית ואל תסתכל תקופה וירוסים הצפה ומה המיסים והמוצרים היקרים שכחת כסא ישבת,Negative
בני זנות רגבים,Positive
אחלה צורי,Negative
בחרתי כחלון עכשו עזבתי חוזר ליכוד,Negative
תסתמי בחירות הבאות כבר תיתמודי מקוה שתעופי מהחים יה זבל,Positive
סתום תפה בקיצור,Positive
כיף לראות מתעצבן שאתה מבין שהפסדת כסף ושאין פליאוף תחתון מאחל לך שקל בנק,Negative
אמת יהיר הולכים השקר,Negative
זונות,Positive
אחד שעל הספינה לזרוק לכלבים ולעיף מהכנסת בוגדים,Negative
חנין אתא אדם עלוב,Negative
ישתבח שמו בשורה משמחת,Negative
קוף מסריח,Positive
חרא זך,Positive
האם קראת הכתבה הבסיסים נסגרים אלא מועברים למיקום ומדוע בשבילך ובשביל חבריך מהשמאל שלא חס טחלילה נבנה אדמות פרטיות ערבים אפילו שבפועל אדמת טרשים כבר עשרות שנים ולכן מעבירים הבסיסים יושבים אדמות מדינה ובטח שאלתך הבאה תיהיה בונים שאת יודעת שלא מספר אזרחי מדינת ישראל ביהודה ושומרון הולך וגדל מפאת הילודה והן נדידת אזרחים מהערים להתישבות ולכן צורך בינוי צורך בסיסי שהמדינה דואגת לקורת ג לאזרחיה ולא בערים,Negative
אמיר מזרעאוי,Negative
הכבוד הלואי שיהיו הרבה שחושבים,Negative
נאחד כוס אמק יא זבל משריח,Positive
ברור מר נפתלי בנט מאז ימי אלטלנה קורבן יעיד אמיל גרינצויג שסתם מסיתים תקשיב טוב הציבור אמנם משלם ביוקר הסתות מטומטם המוסלמים מיליארדים רוב דומם שיושב בית ומתפרנס בשקט כשאומרים טרור איסלאמי יודעים למי הכונה כנ ל הישוב המתנחלי בשומרון ישנם אנשים שמכשכשים בכל המחנה כשכש הזנב בכלב האם קמתם והיקאתם מקירבכם האם הצהרת קבל שסמוטריץ אינו מיצג רעיונות הבית היהודי האם הסגרתם מבצעי הרצח בדומא להמשיך להתנצל מעשיך מדברים עבור הכל ברור מר בנט,Negative
עלוב מר כישלון לוזר איפו המימד החמיש ינקלביץ הניד ומה שמצאו בו אוי סמרטוט והאשה שלא נדע מצרות,Positive
שאני יבוא לחור שאתה גר בו ואעשה ג אנט לאופנוע יא בן זונה,Positive
תנחומי,Negative
עכשיו העולם הבין שצהל שהיה מנהיגות חוסר בטחון חבל שמדינה נהרסת שאין שיוביל בתור שר בטחון מתאים שר הקליטה תקלוט פריארים שיתנדבו לצבא שמשאיר חיל בשבי האויב,Positive
התקשורת השמאלנית הקיצונית אויבי עמנו ארצנו ותורתנו מנצלים המצב להסית הסתות שטניות ומפלצתיות עמנו תורתנו וארצנו יודעים שהרשתות החברתיות והאלקטרוניות נלחמים הסתות הנוראיות והם כבר השליטים והפריצים היחידים בארצנו שהיה רצח רבין שהם הסיתו העולה דעתם המטורפת ולא לענות ולחום נגדם עכשיו התקשורת המסיתים הראשים בארצנו התחילו להסית הרשתות החברתיות האויב מספר אחד המסיתים הראשים מהתקשורת ישראל הרבה חזק מה שהמסיתים הראשים מהתקשורת חושבים כולנו נתאחד סביב ישראל ארץ ישראל ותורת ישראל שזה נקודה אחד שא א להפריד ביניהם ובע ה נזכה כולנו לגאולה האמתית והשלמה ביאת משיח צדקנו במהרה בימנו אמן ואמן,Negative
גנץ קורה המימד החמישי ואלשךלבחור ביבי,Negative
ביבי בן זונה מנהל מלחמה גב הילדים באלף זונה,Positive
והתוצאה אנטישמיות בכל רחבי ארופה ובעולם גועל נפש,Positive
אלעזר שטרן מעולה מרוצה שהוא נכנס לצות עתיד מוסיף נופך ורמה גבוה לצות עלו והצליחו ואל תשימו המקטרגים הכל מקינאה ומפחד שיפסידו השלטון,Negative
דיבורים חול ואין לאכול חליפת שר תופר פורם,Negative
איתמר בן גביר רואה שביבי רוצה בכנסת ואתה עוד מגן שילך לחפש ויתמוד המשפט לבד כבר מילים מגן והוא עוד יוצא עליך בקשה די לק ולהגן עוד יוריד לך מנדטים לצערי,Negative
אביגדור ליברמן משרתים עבד נרצע הפרקליטות שמוחזק בגרון מנדלבלוף,Negative
שונא ישראל,Negative
יהי זכרם ברוך צער עמוק בלב וצער עמוק בלב שאנחנו להסתוב ביטחון בית יאיר ברכות אישור התקציב בקריאה ראשונה מקוה שהאישור הסופי יעבור חלק וחברי כנסת בעלי אגו יתחילו להבין שבאת לתקן ולשפר חי האזרחים,Negative
שמע מגעיל בלע,Positive
אפס מאופס,Positive
הישגים בכלכלה יוקר המחיה דירות ומה הישגים ביטחון ארה ב איראן ערבים,Negative
ח אפס חסר אופי,Positive
תודה החשיפה למשחק רץ לשחק,Negative
יפה בו נדבר ישר אחד שהיה במשלות אחשב עשה כלום לדבר סתם שנים כמה שום משלת שתשנה משהו במדינה לחילים המשוחרים לאנשים בעלי משכורות נמוחות לקיצבותשל הילדים בקיצור כלוםאז צריכים לכת הביתה למי ליפחור שומרים הכיסא מזה לצערי המדינה הולכת לאיבוד,Negative
קדימה הזמן וזה הרגע לפגוע בראשי חמאס,Positive
זו ביתי דנה ראיתי חודשים בתמונה שצילם החבר האמא אנא מך ציפי הביטי בעיניה וראי הצער שילדה בת צריכה לשאת הילדה הזו היתה ילדה אבא וגדלה מרגע שפניתי לבית המשפט התאפשר לאמא לעכל משכורתי להוציא צוי מעצר נגדי לקחת הבית ולמעשה להפוך לחיה נרדפת ולאלץ ילדי לעבור לרשות אימם ולחיות בפחד מתמיד אנא עזרי לילדי,Negative
האימות עודה ידביק לעצמו פתק מח ל המצח ויצעק יאלה ביבי,Negative
מרגש,Negative
מדינת זבל,Positive
ראש ארגון טרור המשותפת הבדל,Positive
עוד טמבל מחפש שישפילו בקלאס הארץ,Positive
גדול והגיע הזמן להעיף פחדניהו הביתה,Positive
גיס חמישי רפובליקת בנות רוצה לראות חבר פרלמנט יהודי יעשה בפרלמנט מדינה ערבית מדינה פושטת רגל יד וראש,Negative
מחוסנים בדיוק הלא מחוסנים הישראלים האירופים גזענות ואפליה פר אקסלנס,Negative
לך לך לשון מספיק לדבר,Positive
מתחבה,Positive
שמאלנים שמאלנים,Negative
אפשר לקרוא לילד בשמו כפיה דתית שקורא במגדלים,Negative
ח,Negative
כלכך קל לפתות ילד סוכריה מקל די ברור שכל הנחמדות הזאת אינטרס כלכלי בלבד,Negative
חתר קרי לילה,Negative
חתיכת זבל,Positive
למדתם כלום בוכים פינוי גוש קטיף ומשיכים באותה הדרך כדי לרצות,Negative
מענין באירופה יגידו שהגיע אליהם ואריאנט ישראלי שהוא,Negative
יאיר נתניהו אפס שלא התבגר,Positive
יאומן,Negative
הזבל הזה עשה רמטכל טמבל מגודל,Positive
עמי הגבר אוהבים,Negative
ילד קי לך תעשה חמוצים,Positive
הרבה פרימיטיבים נגעלים תחזרו למערות ולזוג הורים מזל טוב ענק עשיתם מעשה נפלא ותמשיכו לאהוב בכל נתיבי האהבה טובות,Negative
משה ואקילהוט סגרו לך נופש בארץ,Negative
אימן עודה שראש המשלה יפגש בכל בדיחה,Negative
תמיד מופתע מהקסם ביבי להגיד שטויות לשקר להפר הבטחות תמיד יהיו אנשים שיחשבו שיאמינו פשוט מדבר בתקיפות ובכוחנות זו צורה טובה להעביר דיוקים עצוב שיש עדין אזרחים שלא רואים שהמלך ערום,Negative
זבל בן אדם חתיכת אפס,Positive
מזל טוב,Negative
