text,label
לשחרר אותו מצהל אחרי שילך לכלא. לאחר מכן ליבדוק מי קיבל אותו ליחידה גם אותו צריך להדיח על אבחנה לקויה.נימאס כבר מחיליי השוקולד.,Positive
יבת זונה מה פיימוס ארה מה את מתלהבת מזה שאת טרנספובית ימזדיינת,Negative
אתה ממש ליצן יגיע היום והוא קרוב שתצא מחיינו אתה איש טוב אבל מה לך ולפוליטיקה,Positive
החלמה מהירה לגברת אשת ראש הממשלה 🌺,Positive
רפואה שלמה,Positive
"לזרוק אותו מהכנסת,בוגד,מחבל,מרגל וזבל.",Negative
היום שלך יגיע ימניק מסריח,Negative
צריך להזמין אותו לתת הרצאה ביום האשה ועוד ישלמו לו על ההופעה הכל יכול ליהיות,Negative
איכס איזה איש מגעיל,Negative
החלמה מהירה,Positive
כל הכבוד,Positive
ברוכים הבאים❤️,Positive
היה צפוי שתהיו בובות של ביבי .. חבל . היה לכם פוטנציאל אדיר. רק בנט בכל אופן🔥,Positive
אם אלו ערביי ישראל זה חמור ביותר,Negative
@kann_news @yaara_shapira נראה את הבן זונה שיתקרב אליי לבית בגלל שלא התחסנתי.,Negative
דפוק על כל הראש,Negative
ערב טוב ושבת שלום חבל לזרוק שטות ממש לפני הבחירות צריך להתמקד במצע שלנו ולא במשפט נתניהו,Positive
כמה עוד תתעללו בנו כמהההההה. די מספיק הקורונה משגעת אותנו ואתם מוסיפים עוד ועוד דיייי,Positive
ערבים מתגייסים?!,Negative
"לא מאמין איש אציל ויקר שאת כל כולו נתן ונותן לכולם ועל חשבון מישפחתו היקרה ! די לעלילות ולשפיכות הדמים ! אל נא ניתפלא אם זו מזימה ועלילה של שונאיי ישראל ובהם ""ערב רב"" ומיתוך נקמנות ושינאה ! יש לברר עד תום ואין סק שהאיש היקר רב החסד ""זך ונקי ושמו יתואר , והתביעה תיהייה הכי גדולה לאלה שיש להם לשון ויצר רע מיתגלגל ! הגיע הזמן לתביעות ! 🙏👍😨",Positive
לא מאמינה. נקודה .,Positive
בוגד זבל,Negative
"אם זה נכון אז משהו רקוב מאוד בממלכת מאה שערים, שידעו ולא עשו כלום!! ואם זה לא נכון אז גם הממלכה רקובה ומפלצתית.",Positive
@cfcprag יבן זונה,Negative
חסינות לביבי??? הפסדת את הקול שלי בכל אופן,Positive
אתה צריך ללכת לעזה,Negative
כל.הכבוד מרגש והלוואי שיצליחו ויתנו דוגמא לאחרים,Positive
בואו נקים חאן אל אחמאר יהודי,Positive
אחים לנשק,Negative
שקרן פנומנלי אן לא שום חרטה על שקריו .מסוכן מאוד לציבור לא אומר את האמת מאמין בשקריו,Negative
פחדן עלוב עמלק,Negative
כל הכבוד למישצילם,Positive
"בטוח הבנאדם קבל דו'ח ו""הוא חם על המשטרה בגדול הוא צודק",Positive
ערבים??? זה מאד כללי לא????? אולי בדואים ?????? אולי ערבים שבדים????? אולי ערבים הולנדיים?????? אולי תגידו כבר אולי הכל כמו שצריך,Positive
