text,label
 איזה שנאה של השוטרים לנוער יהודי ימני..קצת חמלה. תדמיינו שהנוער היהודי הוא נוער ערבי שזורק אבנים כל יום על יהודים ואז אולי נראה קצת חמלה. אוחנה הרבה תיקונים נדרשים במשטרה.,Negative
 אתה אומר שאתם לא מפוצצים אוטובוסים רבל במלחמה עם עזה הרוב שנהרג היה אזרחים לא פועלי חמאס בזמן שכאן מתו רק  יהודים אזרחים,Positive
 אמרת את זה גם במאבק של האתיופים על רצח סלומון טקה? או ש?,Positive
" מי שהתנער מערבי ישראל ,אלו דווקא מי שבחרתם בהם והיו אמורים לדאוג לאינטרסים שלהם ובמקום זה, הם היו עסוקים להתחרות מי יהיה יותר לאומני ולוחמני למען הפלסטינים ...",Negative
 דמיין שהוא מוסלמי ותראה איך אתה מצדיק אותו,Positive
 בולשביקים אדומים אויב של עם ישראל יש לגרש אותם לעזה דחוףףףףף,Negative
" דוב, אני חושבת שגם אתה מסכים שיש הבדל בין להרוג מחבלים כחלק מפעילות צבאית מדינית ולגלות שחלקם חפים מפשע לבין לקבוע שכל הפלסטינים מחבלים ולהחליט על דעת עצמך לשרוף משפחה בחיים. נחמד שאתה מנסה להסביר את הלוגיקה המעוותת מאחורי זה אבל זה רק עושה את זה גרוע יותר כי זה בכלל לא אותו דבר",Negative
 תאר לך שהניסנובים היו יוזמים הפקה של סרט מלחמה . לא היית הולך לשרוף להם את הביצים מעצבים?,Positive
" יריב, האמת? יכולת לצאת גדול. יכולת לגנות בכל פה את הרצח של אהוביה, ואז הייתי חושב שאתה לפחות טועה בשאר הדברים אבל לא רשע. התגובות שלך פה מראות שאתה ממש לא רודף צדק, אלא אך ורק עוד אנטישמי קטן ולא ממש חכם אחד. עברנו את כולם, מבטיח לך שעם ישראל יעבור גם אותך.",Positive
"אנטישימיות באירופה בשבוע האחרון 🇩🇪: נזק נגרם למבנה בבית עלמין בקורמבאך. נותץ חלק מהמצבה לזכר אירוע הירי בהאלה ונעשה אף ניסיון להצית את דגל ישראל. 🇧🇬: על שער בית כנסת רוסס ""שחררו את פלסטין. ישראל נאצים- אנטיפה בולגריה."" 🇪🇸: מחוץ לבית עלמין רוססה הכתובת ""יהודי טוב הוא יהודי מת."":.",Negative
 אנשים כמוך לתת להם פליו לא חיסון לכו לירדן תתחסנו שם המדינה האבובה כלכך פלסטין,Negative
: רואים שאתה בן טובים שמימיו לא קיבל מכות רצח משוטרים. התמזל מזלך.,Positive
: הגיעה הזמן לבדוק את אירועי רצח רבין. אחרי הכל הפרקליטה המלווה בתיק היתה לא אחרת מאשר רות דוד.,Positive
" יכול להיות שזו פליטת כדור. חייל כיוון נשק כדי לאיים או מתוך חשש לאיום מתהווה. אצבע מחליקה. באמת לא נראה לי שחייל היה יורה במתכוון כל כך קרוב לחבריו שנאבקו בתושב הפלסטיני. אבל הסיטואציה כולה דפוקה. הריב על הגנרטור, ההשפלה, ההתעמרות, האפליה. כיבוש מקולל שמבזה אותם ומבזה אותנו.",Negative
 רצח ראש ממשלה זה הכי חמור? לא רצח עם? ולגבי הרישא -:.,Positive
" הקטע של ביבי זה להוליך שולל את כל המחנות הוא היה בעד תכנית המאה שעקרונית נתנה מדינה לפלסטינים והייתה בעד שתי מדינות הקטע של זה שהוא היחיד שיעשה שלום עם הפלסטינים זה לטעמה זה קצת מוזר בעיניי כי היה לו לא מעט שנים בשלטון והוא לא עשה דבר, עדיין יש כיבוש אין סיבה שפתאום זה יקרה מצדו",Positive
 ימח שמו של רבין הכלב! אלפי יהודים נרצחו בגללו! הוא נותן את הדין בשמים הכלב בן כלב הזה,Positive
" מסתמן שחברייך האנרכיסטים מבלפור יאלצו להפגין שם עד ימות המשיח. בנט ירד מהעץ של ראשות הממשלה, גנץ זורק שמאלנים מכחול לבן חולדאי הולך לשתות את סער מועמד השמאל התורן שפרץ לחניון של בנט. גנץ ובנט סוללים כבר עכשיו את הדרך לזחול לממשלת נתניהו השישית. קיצר יש לכם עוד הרבה שנים להפגין...",Positive
אז מתי לאולפן שישי מצרפים שופר ערבי? לשם האיזון כמובן...,Negative
והופס - נהיינו חמאס:.,Positive
" איזה ציוץ חרטא.. תות ערבי - כמו חסה ערבית, כינוי לגידול בר ללא טיפול בכימיקלים. אין פה גזענות אלא טמטום - שלשמחתי מתגמד מול היופי שבשיר, שאמנם מוציא דיבה רעה אבל מנוסח היטב ומנוקד למישעי. מזכיר שדווקא בשנה הבאה - שנת השמיטה, יש יהודים רבים שמעדיפים גידולי נכרי.",Positive
 אפשר גם להתרחץ וגם לרצוח בו זמנית:.,Positive
" אפשר שהוא יתחיל עם להיות קוהרנטי ויציג את התוכניות שלו במקום ללהג מנושא לנושא תוך אמירת ""זה מה שמעניין את אזרחי ישראל"" בלי הכנסת שום תוכן לאמירה הזו? כי לגבי ירי רקטות רואים שכולם בסוף מתנהלים אותו דבר, כולל בנט עצמו, אז מה זה כבר משנה?",Positive
